sku,productName,category,price,unitsSold,inStock
AED84D5B,Running Shoes,Sports & Outdoors,42.60,477,true
C8670345,Shampoo & Conditioner,Health & Personal Care,14.06,150,true
8A8D5FBB,Foam Roller,Health & Personal Care,30.12,46,true
35F1D118,Jump Rope,Sports & Outdoors,55.57,570,true
4E080830,Massage Gun,Health & Personal Care,17.28,402,true
57A991D4,Puzzle Game,Toys & Games,33.27,172,true
BEF6391C,Milk Frother,Home & Kitchen,11.15,151,false
C7ED9E40,Gift Card,Miscellaneous,85.40,672,true
FA18F27C,Skateboard,Sports & Outdoors,22.24,237,true
E241027C,Yoga Blocks,Health & Personal Care,27.43,158,true
A40757B4,Microwave Oven,Home & Kitchen,53.85,1000,true
1E6E28E9,Classic Literature,Books,26.94,153,true
D7573D0F,Swim Goggles,Sports & Outdoors,12.30,124,true
D0DE3E3A,Quinoa Pack,Food & Grocery,12.76,186,true
A050378F,Biography,Books,46.22,555,true
E71A829D,Electric Wine Opener,Home & Kitchen,5.56,865,true
979AF1A9,Dishwasher,Home & Kitchen,78.38,742,true
FEF608B8,Yo-Yo,Toys & Games,67.19,948,true
D4388FAA,Body Lotion,Health & Personal Care,82.97,844,true
B6FB86F2,Men's Leather Jacket,Clothing,48.57,973,false
B5E1A765,Sous Vide Cooker,Home & Kitchen,84.89,146,true
6291693C,Kids' T-Shirt,Clothing,45.46,728,true
359C94D8,Romance Novel,Books,60.14,863,true
73F356BB,Hemp Seeds,Food & Grocery,73.93,749,true
E114BC28,Rollerblades,Sports & Outdoors,5.87,120,true
14C73A00,Board Game,Toys & Games,16.06,797,false
02563A7C,Smartphone,Electronics,14.43,458,true
C2E4AEF0,Yoga Mat,Sports & Outdoors,74.54,607,true
0CC2D10A,Kids' Sneakers,Clothing,81.48,984,true
F3D8338F,Air Fryer,Home & Kitchen,10.23,953,true
EE575E74,Bath Bombs Set,Health & Personal Care,58.35,112,true
30B5C2B8,Smart Home Hub,Electronics,68.11,743,true
F1975363,Wireless Charger,Electronics,46.77,829,false
8889A193,Protein Powder,Health & Personal Care,4.42,508,false
773992DD,Men's Casual Shirt,Clothing,53.57,959,true
ED4FFEA1,Acai Powder,Food & Grocery,50.38,407,true
435F3E7F,Swim Goggles,Sports & Outdoors,86.85,628,true
DBF2EDD5,Gift Card,Miscellaneous,83.17,747,false
811E4542,Classic Literature,Books,59.26,584,true
975BFD0B,Gift Card,Miscellaneous,10.86,691,true
E826D111,Jump Rope,Sports & Outdoors,2.24,3,true
BEF8FBCD,Bath Bombs Set,Health & Personal Care,42.65,35,true
196D54C5,Wireless Headphones,Electronics,61.44,798,true
AEDBF7E7,Kids' T-Shirt,Clothing,98.65,304,true
C69ED9D2,Gift Card,Miscellaneous,36.57,468,true
FF048E62,Kombucha Drink,Food & Grocery,82.34,513,true
2E8216D5,Slime Making Kit,Toys & Games,13.86,582,true
40ADD110,Kombucha Drink,Food & Grocery,52.82,475,true
21E2C1B6,Fitness Tracker,Electronics,44.64,828,true
DEFB86B5,Acai Powder,Food & Grocery,66.79,867,true
635646DC,Electric Can Opener,Home & Kitchen,23.23,104,true
F7D61374,Yoga Blocks,Health & Personal Care,71.41,443,true
ADB7793C,Biography,Books,34.98,570,true
1A172393,Stainless Steel Cookware Set,Home & Kitchen,87.75,89,false
C64A7087,Fishing Rod,Sports & Outdoors,72.45,508,true
88E2479E,Facial Mask Set,Health & Personal Care,30.26,766,true
5625E0AF,Tablet,Electronics,100.26,9,false
51E6C2D2,Board Game,Toys & Games,88.81,756,false
11E21FF1,Tablet,Electronics,23.70,545,true
6EF2AB30,Lip Balm Set,Health & Personal Care,10.83,406,true
59E2DDBC,Electric Can Opener,Home & Kitchen,4.38,824,true
2299E9CA,Kayak,Sports & Outdoors,56.83,479,false
452ACEB7,Biography,Books,58.16,91,false
00D155AD,Hair Dryer,Health & Personal Care,77.78,176,true
42B0596A,Fantasy Novel,Books,47.50,975,true
5015C2CF,Electric Griddle,Home & Kitchen,36.75,591,false
6DBDAFB1,Gift Card,Miscellaneous,66.96,939,true
DC7C6DA0,Vacuum Cleaner,Home & Kitchen,7.68,864,true
AE07F9C5,Children's Book,Books,29.50,399,false
C1038A63,Dishwasher,Home & Kitchen,96.92,685,true
86902798,Travel Guide,Books,27.72,565,true
9A0851FB,Golf Clubs,Sports & Outdoors,14.30,146,true
D9943747,Vitamin C Supplement,Health & Personal Care,22.73,13,true
F49E1B57,Science Book,Books,65.23,810,true
AE211828,Stuffed Animal,Toys & Games,63.01,951,false
53BCFC3B,Kids' Jeans,Clothing,25.72,722,true
1040F081,Dark Chocolate Bar,Food & Grocery,53.55,848,true
B8137F0B,Smartphone,Electronics,47.58,12,true
7D4D4D48,Gift Card,Miscellaneous,58.48,680,false
547AC2EE,Gift Card,Miscellaneous,23.50,264,true
89104FF6,Digital Camera,Electronics,45.51,456,true
D4148B5A,Facial Cleanser,Health & Personal Care,64.47,211,true
FDE944E9,Fishing Rod,Sports & Outdoors,32.35,45,true
14CABE49,Rollerblades,Sports & Outdoors,5.77,138,true
0DB1B7E4,Puzzle Game,Toys & Games,91.49,970,true
87800173,Gift Card,Miscellaneous,63.76,69,true
2C50231C,Smart Home Hub,Electronics,90.75,22,true
FB51EE36,Electric Skillet,Home & Kitchen,74.20,570,true
A146E7EF,Business Book,Books,45.11,64,false
E2A57CEE,Wireless Headphones,Electronics,32.26,915,true
AE53F2C2,Board Game,Toys & Games,91.86,9,true
2A14125F,Classic Literature,Books,93.00,446,true
AC746B6B,Men's Casual Shirt,Clothing,15.77,466,true
B735714B,Health & Wellness Book,Books,14.48,996,true
ED3BBB18,E-Reader,Electronics,40.98,877,false
6B0853B7,Bath Bombs Set,Health & Personal Care,18.48,811,true
06B7F24D,Classic Literature,Books,91.81,994,true
96DE23CE,Hair Straightener,Health & Personal Care,42.18,515,true
B0E9670F,Water Purifier,Home & Kitchen,80.24,714,false
DD1CAABF,Women's Summer Dress,Clothing,38.43,896,false
EA6AED3E,Toaster,Home & Kitchen,74.38,728,true
7E66CCA3,Graphic Novel,Books,45.72,865,false
4EEA55B8,Water Purifier,Home & Kitchen,48.28,675,true
A0811543,Building Blocks Set,Toys & Games,72.17,347,true
F9A4CFB3,Acai Powder,Food & Grocery,74.37,659,true
5582031C,Yoga Blocks,Health & Personal Care,46.84,557,true
FA9300A0,Nutritional Yeast,Food & Grocery,17.20,206,true
BAEA11AD,Swim Goggles,Sports & Outdoors,34.62,437,true
1CC5D4FB,Tennis Racket,Sports & Outdoors,99.48,926,false
60FC00D0,Gift Card,Miscellaneous,44.48,835,true
0B29D7C1,Digital Camera,Electronics,67.13,56,true
E9E86193,Tablet,Electronics,53.17,260,true
21C4B02A,Food Dehydrator,Home & Kitchen,10.69,604,false
94597545,Self-Improvement Book,Books,47.14,405,true
D7668DBA,Finger Paint Set,Toys & Games,89.29,504,true
04CC5ABB,Yoga Blocks,Health & Personal Care,80.25,462,true
EF4C3584,Vitamin C Supplement,Health & Personal Care,30.57,736,false
FCAF4DA5,Gift Card,Miscellaneous,48.39,526,true
7ED00D5E,Rollerblades,Sports & Outdoors,88.19,980,false
6455376E,Organic Honey,Food & Grocery,13.92,515,true
736DF831,Electric Griddle,Home & Kitchen,92.37,583,false
B7EB5C1A,Gift Card,Miscellaneous,99.74,863,true
534C8CB3,Unisex Hoodie,Clothing,6.61,182,true
8DFE0592,Travel Guide,Books,29.33,858,false
545BDC7B,Men's Raincoat,Clothing,78.89,86,true
5C3B5CC0,Electric Toothbrush,Health & Personal Care,100.08,83,true
E4A1F5A5,Electric Can Opener,Home & Kitchen,67.19,546,true
47F7AAC1,Science Fiction Book,Books,37.24,773,true
1B75E6AE,Vegan Protein Bars,Food & Grocery,84.46,6,true
CD3EAAAA,Camping Tent,Sports & Outdoors,36.37,69,true
D7149023,Men's Running Shoes,Clothing,56.77,104,true
7C8BE87D,Body Lotion,Health & Personal Care,66.36,670,false
B8B9DFF3,Electric Toothbrush,Health & Personal Care,5.88,536,true
A5917E85,Kids' Hat,Clothing,58.39,437,true
9048B5F6,Fishing Rod,Sports & Outdoors,50.31,755,false
B543A065,Hemp Seeds,Food & Grocery,96.25,241,true
60B58B28,Men's Formal Suit,Clothing,63.69,790,true
E0EF736D,Gift Card,Miscellaneous,18.04,765,true
8A1DF90E,Chia Seeds,Food & Grocery,58.48,864,true
111C4EA3,Gift Card,Miscellaneous,23.76,653,true
1B4C8E1F,Fantasy Novel,Books,29.01,333,true
1571F63D,Gift Card,Miscellaneous,84.90,777,true
2106B118,Bluetooth Speaker,Electronics,37.35,283,true
DDD7003D,Rollerblades,Sports & Outdoors,14.61,54,true
5D66D6A8,Kids' Hat,Clothing,7.38,867,true
9BC5EE1A,Fantasy Novel,Books,50.08,715,false
FF2FC920,Noise-Cancelling Earbuds,Electronics,50.76,117,true
3CF46803,Self-Improvement Book,Books,86.48,139,true
6A30CC37,Fishing Rod,Sports & Outdoors,79.68,964,true
EE02E888,Pressure Cooker,Home & Kitchen,91.66,324,true
D76298D4,Mystery Novel,Books,70.57,134,false
6A20A176,Gift Card,Miscellaneous,68.17,778,true
B0825729,Blender,Home & Kitchen,68.58,729,true
4FFF0E77,Gift Card,Miscellaneous,67.75,341,true
A5D2CA2D,Kids' T-Shirt,Clothing,100.87,21,false
67225924,Gift Card,Miscellaneous,85.73,729,true
23A9000F,Men's Raincoat,Clothing,25.36,681,true
C42CD47C,Gift Card,Miscellaneous,44.57,799,true
8CB50692,Women's Handbag,Clothing,32.29,654,false
1753406E,Women's Winter Jacket,Clothing,76.18,264,true
62C6AD10,Stainless Steel Cookware Set,Home & Kitchen,39.90,653,true
4AF05370,Romance Novel,Books,49.98,392,true
21D2E36D,Vitamin C Supplement,Health & Personal Care,74.74,708,true
97EC133F,Stand Mixer,Home & Kitchen,60.29,330,true
C60B1A8E,Coffee Grinder,Home & Kitchen,34.13,487,false
B02B33B2,Gift Card,Miscellaneous,30.51,301,true
3E31EFAD,Kids' Hat,Clothing,66.41,464,true
999EE326,Travel Guide,Books,51.28,112,true
055DAFFC,Milk Frother,Home & Kitchen,61.61,442,false
0BFFFD83,E-Reader,Electronics,85.25,61,false
43D6C219,Gift Card,Miscellaneous,83.18,816,true
8B1F40A2,External Hard Drive,Electronics,23.13,670,true
472F4D42,Women's Scarf,Clothing,56.39,541,true
F326F34D,Gift Card,Miscellaneous,36.10,264,true
5ED87EF2,Hand Sanitizer,Health & Personal Care,84.42,463,false
CEAC753C,Men's Casual Shirt,Clothing,91.26,858,true
95B95A6C,Blender,Home & Kitchen,40.66,343,true
7000C6A5,Fitness Tracker,Electronics,49.34,192,true
95AE484C,Smartphone,Electronics,84.45,443,true
B913A86F,Hiking Backpack,Sports & Outdoors,73.90,510,true
DE9E4F4B,Puzzle Game,Toys & Games,56.65,102,true
C4FCAA97,Acai Powder,Food & Grocery,44.43,991,true
89179D21,Finger Paint Set,Toys & Games,32.12,347,true
BF5D38EC,Men's Formal Suit,Clothing,58.00,446,true
449DCAB9,Sleep Mask,Health & Personal Care,2.77,786,false
4EC7C5A3,Gift Card,Miscellaneous,98.78,935,true
E322F7F5,Jump Rope,Sports & Outdoors,85.31,448,true
C2E05C34,Water Gun,Toys & Games,21.50,394,true
426C1B50,Gift Card,Miscellaneous,62.97,561,true
6D6B3C09,Vacuum Cleaner,Home & Kitchen,26.68,979,true
E66B986C,Business Book,Books,51.25,335,true
1B4626FE,Gift Card,Miscellaneous,97.05,784,true
7969DF2D,Facial Mask Set,Health & Personal Care,65.07,374,true
534916E4,Slow Cooker,Home & Kitchen,10.35,620,true
D3E0803E,Business Book,Books,89.47,388,true
87FDA6B9,Women's Summer Dress,Clothing,39.30,403,true
20C04B60,Wireless Headphones,Electronics,12.64,324,true
D77903A1,Facial Cleanser,Health & Personal Care,22.96,748,true
D4BE3A7E,Hand Sanitizer,Health & Personal Care,93.87,817,true
898BDC02,Popcorn Maker,Home & Kitchen,65.50,944,true
35ECD566,Gift Card,Miscellaneous,94.17,146,true
3809E751,Art Book,Books,90.92,451,true
0BD2E33B,Electric Toothbrush,Health & Personal Care,65.29,959,true
EE786DAC,Magic Kit,Toys & Games,85.39,657,true
A276956B,Business Book,Books,66.57,662,false
406FB58D,Stuffed Animal,Toys & Games,67.50,394,true
15543EE3,Smartwatch,Electronics,31.76,629,true
A1B23383,Gluten-Free Bread,Food & Grocery,43.95,313,true
D5DC78A3,Gift Card,Miscellaneous,86.49,360,true
4005D804,Hand Sanitizer,Health & Personal Care,2.79,667,true
A39F443B,Gift Card,Miscellaneous,82.86,939,true
A4B72E01,Kids' Hat,Clothing,60.55,502,true
AD24033A,Self-Improvement Book,Books,51.85,738,false
3D55D7FF,Gift Card,Miscellaneous,13.05,938,true
6A6881DC,Hair Dryer,Health & Personal Care,48.14,179,true
3FF0677F,Young Adult Novel,Books,10.29,788,true
9EB521DA,Train Set,Toys & Games,73.59,653,true
DDA16737,Outdoor Playset,Toys & Games,39.59,791,true
62F0FA94,Dollhouse,Toys & Games,91.91,166,true
63E00DC3,Smartphone,Electronics,67.20,714,true
54DEC3D7,Swim Goggles,Sports & Outdoors,66.67,394,true
1B1B593F,Waffle Maker,Home & Kitchen,41.25,414,true
181A39FE,Art & Craft Kit,Toys & Games,60.06,443,true
094884A5,Play-Doh Set,Toys & Games,93.36,858,true
D069BC9A,Protein Powder,Health & Personal Care,44.65,336,true
1A0B5FB0,Graphic Novel,Books,38.12,764,true
AD08D81F,Wireless Charger,Electronics,27.54,623,true
C31D4C74,Noise-Cancelling Earbuds,Electronics,13.82,269,false
1B2A2B95,Men's Formal Suit,Clothing,87.57,361,true
6BA48961,Educational Toy,Toys & Games,90.25,681,true
C6C09EE3,Health & Wellness Book,Books,34.68,767,true
2721E3A5,Food Dehydrator,Home & Kitchen,81.68,767,true
12B0A24E,Vitamin C Supplement,Health & Personal Care,65.64,820,true
7884F5B4,Kombucha Drink,Food & Grocery,71.33,437,true
350B7403,Pumpkin Seeds,Food & Grocery,42.18,495,false
82EA2C17,Women's Summer Dress,Clothing,81.93,897,true
19DB3D5A,Women's Scarf,Clothing,13.06,537,true
99D925CC,Gluten-Free Bread,Food & Grocery,90.48,81,true
398726BA,Young Adult Novel,Books,76.69,952,false
C6FED4AB,Women's Sneakers,Clothing,39.20,249,true
CBA7A9C8,Goji Berries,Food & Grocery,49.23,392,true
A68A94AE,Board Game,Toys & Games,87.01,22,false
7F01FADB,Organic Honey,Food & Grocery,96.67,339,true
A1640410,Slime Making Kit,Toys & Games,70.42,834,true
3E296572,Gift Card,Miscellaneous,66.79,382,false
83A436A9,Essential Oil Diffuser,Health & Personal Care,27.40,94,false
3FB51A74,Video Game,Toys & Games,72.59,196,false
447A31DA,Swim Goggles,Sports & Outdoors,47.75,835,true
5F63F24F,Jump Rope,Sports & Outdoors,99.28,875,true
CB946B0A,Yoga Mat,Sports & Outdoors,27.98,628,true
1FCC52BE,Gift Card,Miscellaneous,100.33,785,true
FDEF54BD,Poetry Collection,Books,98.50,16,false
553D9621,Action Figure,Toys & Games,88.29,408,true
0FB939D5,Magic Kit,Toys & Games,30.88,720,true
601CF42C,Goji Berries,Food & Grocery,34.93,121,true
5E086D3B,Shampoo & Conditioner,Health & Personal Care,66.58,2,true
C0CDA931,Remote Control Car,Toys & Games,94.39,344,true
4A00BAA5,Fishing Rod,Sports & Outdoors,18.74,31,true
CAAC8A2E,Gift Card,Miscellaneous,32.35,687,true
CD051E75,Slime Making Kit,Toys & Games,36.42,605,true
32FFAF22,Yo-Yo,Toys & Games,28.57,295,true
6378CE2A,Gift Card,Miscellaneous,69.66,964,false
F7C035BD,Gift Card,Miscellaneous,56.12,148,true
73D4B1D6,Gift Card,Miscellaneous,12.18,432,true
4F277C0D,Men's Raincoat,Clothing,66.14,650,true
F7209869,Health & Wellness Book,Books,31.28,91,true
C879F6CA,Men's Formal Suit,Clothing,88.38,90,true
21E340F5,Fitness Tracker,Electronics,19.48,474,true
418C3845,Fitness Tracker,Electronics,74.57,794,true
1F6B1245,Historical Fiction,Books,61.38,326,true
498B0A2D,Kids' Jeans,Clothing,79.00,812,true
420298F1,Action Figure,Toys & Games,89.49,800,true
05CB3EE4,Thriller Novel,Books,80.48,987,true
DF6E045B,Hair Straightener,Health & Personal Care,12.67,596,true
D79E73CC,Gift Card,Miscellaneous,9.40,319,true
2538F5DE,Kids' Hat,Clothing,44.57,998,false
556C3CD7,Quinoa Pack,Food & Grocery,55.67,422,true
68A9C2EA,Stainless Steel Cookware Set,Home & Kitchen,65.48,454,true
5F131A42,Fantasy Novel,Books,61.72,649,true
8E49208B,Women's Scarf,Clothing,52.51,823,true
2B47BFE6,Gaming Console,Electronics,6.17,100,true
DA1C54C1,Essential Oil Diffuser,Health & Personal Care,24.17,509,true
22DBBFAF,Building Blocks Set,Toys & Games,90.08,469,false
D72ABDFD,Women's Sneakers,Clothing,91.90,103,true
07EF1D97,Business Book,Books,66.17,692,false
70D5334F,Organic Popcorn,Food & Grocery,44.58,948,true
EFAF5B7F,Swim Goggles,Sports & Outdoors,92.78,265,true
42D79844,Cacao Nibs,Food & Grocery,19.83,436,true
3CD7812D,Remote Control Car,Toys & Games,56.13,328,true
81C7A48E,Puzzle Game,Toys & Games,46.89,500,true
8493656C,Sunscreen Lotion,Health & Personal Care,82.29,235,true
0998B7D2,Hand Sanitizer,Health & Personal Care,57.61,147,true
E1A5C665,Gaming Console,Electronics,62.98,527,true
44CAA955,Magic Kit,Toys & Games,49.94,111,true
7B663876,Pressure Cooker,Home & Kitchen,74.28,402,true
8C041558,Graphic Novel,Books,57.43,454,true
01DC04A8,Gift Card,Miscellaneous,98.25,675,false
5E4DC6C4,Rice Cooker,Home & Kitchen,95.15,269,true
86761FF2,Men's Casual Shirt,Clothing,17.91,54,true
278A5214,Stand Mixer,Home & Kitchen,55.46,581,true
6B577BB3,Gift Card,Miscellaneous,47.16,210,true
DE2B0317,Outdoor Playset,Toys & Games,83.97,679,true
5058DCCC,Cold-Pressed Juice,Food & Grocery,14.92,230,false
B28FC625,Drone,Electronics,61.58,275,true
DC4133D9,Kite,Toys & Games,99.11,820,true
89E1B8E2,Kite,Toys & Games,89.45,230,true
C42DB24B,Gift Card,Miscellaneous,69.91,754,true
1C3F1AF4,Gift Card,Miscellaneous,26.06,561,false
8A2F6DBC,Science Fiction Book,Books,76.30,666,true
16C63D19,Hand Sanitizer,Health & Personal Care,54.30,132,true
BF439E82,Rice Cooker,Home & Kitchen,1.96,644,false
B978C8E0,Smartphone,Electronics,58.27,348,true
AF5D0318,Art Book,Books,34.10,101,true
9CA6B3B1,Gift Card,Miscellaneous,78.10,206,true
D2C52B38,Young Adult Novel,Books,59.25,344,true
3518C96C,Rice Cooker,Home & Kitchen,59.25,957,false
FF2ACA50,Dishwasher,Home & Kitchen,60.45,692,true
8DE5BD13,Gift Card,Miscellaneous,93.16,881,true
75CF9A1E,Health & Wellness Book,Books,15.45,597,true
06A85591,Treadmill,Sports & Outdoors,59.47,392,true
1D3DFF19,Tablet,Electronics,16.42,340,true
6227BCED,Children's Book,Books,31.52,206,false
6230B042,Running Shoes,Sports & Outdoors,28.92,64,true
520BA767,Toaster,Home & Kitchen,38.96,653,true
1A2525AA,Spirulina Powder,Food & Grocery,50.36,649,false
EE3155BB,Bluetooth Speaker,Electronics,29.91,628,true
3BFC493D,Poetry Collection,Books,29.66,197,true
855C4EE8,Fitness Tracker,Electronics,7.56,463,true
F9563A40,Men's Running Shoes,Clothing,85.04,906,true
C7884098,Unisex Hoodie,Clothing,34.79,318,true
DF6273A3,Exercise Bike,Sports & Outdoors,77.33,735,true
F7932D27,Slime Making Kit,Toys & Games,67.21,376,true
E24A5032,Men's Leather Jacket,Clothing,91.21,298,true
920D632C,Gift Card,Miscellaneous,48.72,602,true
38CC4C0B,Gift Card,Miscellaneous,72.59,392,false
0BCC16B5,Stand Mixer,Home & Kitchen,8.80,604,true
C7A1E1E0,Organic Popcorn,Food & Grocery,1.75,671,true
6AC44174,Maca Root Powder,Food & Grocery,7.97,390,true
1641C0C6,Food Processor,Home & Kitchen,9.07,732,false
2552F1DC,E-Reader,Electronics,8.10,567,true
A048A923,Blender,Home & Kitchen,27.07,887,false
3AE4259E,Natural Peanut Butter,Food & Grocery,27.93,109,true
D9EEE381,Hand Sanitizer,Health & Personal Care,72.03,663,false
EA39BFB9,Essential Oil Diffuser,Health & Personal Care,10.06,917,true
78E357A7,Soccer Ball,Sports & Outdoors,7.42,843,true
FD5DCAD9,Protein Powder,Health & Personal Care,22.87,543,true
66BD3766,Exercise Bike,Sports & Outdoors,87.38,949,true
ABF4EB4B,Electric Can Opener,Home & Kitchen,24.71,493,true
31E3EDE6,Puzzle Game,Toys & Games,42.48,711,true
BB58A4A3,Women's Winter Jacket,Clothing,97.49,934,true
D1D6C568,4K TV,Electronics,19.82,780,true
1124AC9A,Exercise Bike,Sports & Outdoors,52.30,382,true
4614847F,Rice Cooker,Home & Kitchen,87.69,945,true
3A4162B2,Cold-Pressed Juice,Food & Grocery,85.42,43,true
9D63F438,Romance Novel,Books,26.96,398,true
E4EBBBBF,Photography Book,Books,45.21,284,true
3B26914E,Rice Cooker,Home & Kitchen,16.16,114,true
E5F31812,Slow Cooker,Home & Kitchen,91.10,480,true
57121C8D,Self-Improvement Book,Books,82.47,781,true
E56FDDE8,Electric Griddle,Home & Kitchen,26.99,922,true
7FD93C08,Smartphone,Electronics,81.95,968,true
334FE3CC,Nail Care Kit,Health & Personal Care,38.68,27,true
60F193CB,Noise-Cancelling Earbuds,Electronics,53.14,900,true
02435247,Body Lotion,Health & Personal Care,76.17,407,true
6C58EE47,Business Book,Books,14.72,691,true
CFFE52E6,Gift Card,Miscellaneous,13.60,660,true
A699F821,Gift Card,Miscellaneous,7.62,379,true
260ED38E,Essential Oil Diffuser,Health & Personal Care,75.50,63,true
956C4637,Video Game,Toys & Games,75.49,958,true
3310C96E,Business Book,Books,52.67,633,true
6DCD0663,Gift Card,Miscellaneous,42.77,664,true
0F804D5E,Tablet,Electronics,78.11,176,true
ABA86B46,Drone,Electronics,60.31,407,true
96413B58,Outdoor Playset,Toys & Games,59.08,982,false
D125E5FA,Yo-Yo,Toys & Games,61.52,397,true
E2A31237,Men's Running Shoes,Clothing,13.38,694,true
285D060F,Gift Card,Miscellaneous,92.28,47,false
CABF1261,Protein Powder,Health & Personal Care,69.28,400,true
1E5B0A4C,Spirulina Powder,Food & Grocery,58.10,626,false
C2272127,Men's Casual Shirt,Clothing,73.05,200,true
6361B8C5,Swim Goggles,Sports & Outdoors,72.92,282,true
184ABC3D,Essential Oil Diffuser,Health & Personal Care,27.01,621,true
1141D513,Young Adult Novel,Books,6.78,834,true
C4A943D6,Acai Powder,Food & Grocery,78.55,194,true
ABDBC216,Magic Kit,Toys & Games,8.45,163,true
CB1F1FA1,Magic Kit,Toys & Games,5.23,164,true
AD85B612,Business Book,Books,55.17,438,true
E1600965,Food Processor,Home & Kitchen,17.83,671,true
7D39ABB6,Sunscreen Lotion,Health & Personal Care,49.78,919,false
1C5CBDAD,Gift Card,Miscellaneous,4.14,474,false
3A6E9F42,Gift Card,Miscellaneous,59.75,224,true
74E58A1E,Gaming Console,Electronics,4.85,781,true
998612B9,Milk Frother,Home & Kitchen,45.88,981,true
B0E8FF84,Fishing Rod,Sports & Outdoors,5.29,51,true
AE48F6E0,Microwave Oven,Home & Kitchen,12.61,283,true
F8189F00,Food Dehydrator,Home & Kitchen,39.84,710,true
127E3117,Gift Card,Miscellaneous,8.48,985,true
